,Unnamed: 0,seconds_since_hr_recording,value,id
514,39,11700.0,0.0339662536453546,"(1, 44)"
515,40,12000.0,0.0085668275439236,"(1, 44)"
516,41,12300.0,0.2783111962979738,"(1, 44)"
517,42,12600.0,0.0667063819374795,"(1, 44)"
518,43,12900.0,0.0521717838528708,"(1, 44)"
519,44,13200.0,0.0671127138776432,"(1, 44)"
520,26,7800.0,0.4077521287217078,"(1, 45)"
521,27,8100.0,0.5089945541421906,"(1, 45)"
522,28,8400.0,0.7929483004880371,"(1, 45)"
523,29,8700.0,0.6882215689968592,"(1, 45)"
524,30,9000.0,0.585733265547452,"(1, 45)"
525,31,9300.0,0.7624950192009996,"(1, 45)"
526,32,9600.0,0.7971606728263494,"(1, 45)"
527,33,9900.0,0.4851078139251508,"(1, 45)"
528,34,10200.0,-0.1552826344423577,"(1, 45)"
529,35,10500.0,0.9104633711003868,"(1, 45)"
530,36,10800.0,0.0905010099187037,"(1, 45)"
531,37,11100.0,0.2209342599442585,"(1, 45)"
532,38,11400.0,0.0310701024058744,"(1, 45)"
533,39,11700.0,0.0339662536453546,"(1, 45)"
534,40,12000.0,0.0085668275439236,"(1, 45)"
535,41,12300.0,0.2783111962979738,"(1, 45)"
536,42,12600.0,0.0667063819374795,"(1, 45)"
537,43,12900.0,0.0521717838528708,"(1, 45)"
538,44,13200.0,0.0671127138776432,"(1, 45)"
539,45,13500.0,0.7779639096017902,"(1, 45)"
540,27,8100.0,0.5089945541421906,"(1, 46)"
541,28,8400.0,0.7929483004880371,"(1, 46)"
542,29,8700.0,0.6882215689968592,"(1, 46)"
543,30,9000.0,0.585733265547452,"(1, 46)"
544,31,9300.0,0.7624950192009996,"(1, 46)"
545,32,9600.0,0.7971606728263494,"(1, 46)"
546,33,9900.0,0.4851078139251508,"(1, 46)"
547,34,10200.0,-0.1552826344423577,"(1, 46)"
548,35,10500.0,0.9104633711003868,"(1, 46)"
549,36,10800.0,0.0905010099187037,"(1, 46)"
550,37,11100.0,0.2209342599442585,"(1, 46)"
551,38,11400.0,0.0310701024058744,"(1, 46)"
552,39,11700.0,0.0339662536453546,"(1, 46)"
553,40,12000.0,0.0085668275439236,"(1, 46)"
554,41,12300.0,0.2783111962979738,"(1, 46)"
555,42,12600.0,0.0667063819374795,"(1, 46)"
556,43,12900.0,0.0521717838528708,"(1, 46)"
557,44,13200.0,0.0671127138776432,"(1, 46)"
558,45,13500.0,0.7779639096017902,"(1, 46)"
559,46,13800.0,0.8333555909891306,"(1, 46)"
560,28,8400.0,0.7929483004880371,"(1, 47)"
561,29,8700.0,0.6882215689968592,"(1, 47)"
562,30,9000.0,0.585733265547452,"(1, 47)"
563,31,9300.0,0.7624950192009996,"(1, 47)"
564,32,9600.0,0.7971606728263494,"(1, 47)"
565,33,9900.0,0.4851078139251508,"(1, 47)"
566,34,10200.0,-0.1552826344423577,"(1, 47)"
567,35,10500.0,0.9104633711003868,"(1, 47)"
568,36,10800.0,0.0905010099187037,"(1, 47)"
569,37,11100.0,0.2209342599442585,"(1, 47)"
570,38,11400.0,0.0310701024058744,"(1, 47)"
571,39,11700.0,0.0339662536453546,"(1, 47)"
572,40,12000.0,0.0085668275439236,"(1, 47)"
573,41,12300.0,0.2783111962979738,"(1, 47)"
574,42,12600.0,0.0667063819374795,"(1, 47)"
575,43,12900.0,0.0521717838528708,"(1, 47)"
576,44,13200.0,0.0671127138776432,"(1, 47)"
577,45,13500.0,0.7779639096017902,"(1, 47)"
578,46,13800.0,0.8333555909891306,"(1, 47)"
579,47,14100.0,0.7162587052791646,"(1, 47)"
580,29,8700.0,0.6882215689968592,"(1, 48)"
581,30,9000.0,0.585733265547452,"(1, 48)"
582,31,9300.0,0.7624950192009996,"(1, 48)"
583,32,9600.0,0.7971606728263494,"(1, 48)"
584,33,9900.0,0.4851078139251508,"(1, 48)"
585,34,10200.0,-0.1552826344423577,"(1, 48)"
586,35,10500.0,0.9104633711003868,"(1, 48)"
587,36,10800.0,0.0905010099187037,"(1, 48)"
588,37,11100.0,0.2209342599442585,"(1, 48)"
589,38,11400.0,0.0310701024058744,"(1, 48)"
590,39,11700.0,0.0339662536453546,"(1, 48)"
591,40,12000.0,0.0085668275439236,"(1, 48)"
592,41,12300.0,0.2783111962979738,"(1, 48)"
593,42,12600.0,0.0667063819374795,"(1, 48)"
594,43,12900.0,0.0521717838528708,"(1, 48)"
595,44,13200.0,0.0671127138776432,"(1, 48)"
596,45,13500.0,0.7779639096017902,"(1, 48)"
597,46,13800.0,0.8333555909891306,"(1, 48)"
598,47,14100.0,0.7162587052791646,"(1, 48)"
599,48,14400.0,1.3057155030499343,"(1, 48)"
600,30,9000.0,0.585733265547452,"(1, 49)"
601,31,9300.0,0.7624950192009996,"(1, 49)"
602,32,9600.0,0.7971606728263494,"(1, 49)"
603,33,9900.0,0.4851078139251508,"(1, 49)"
604,34,10200.0,-0.1552826344423577,"(1, 49)"
605,35,10500.0,0.9104633711003868,"(1, 49)"
606,36,10800.0,0.0905010099187037,"(1, 49)"
607,37,11100.0,0.2209342599442585,"(1, 49)"
608,38,11400.0,0.0310701024058744,"(1, 49)"
609,39,11700.0,0.0339662536453546,"(1, 49)"
610,40,12000.0,0.0085668275439236,"(1, 49)"
611,41,12300.0,0.2783111962979738,"(1, 49)"
612,42,12600.0,0.0667063819374795,"(1, 49)"
613,43,12900.0,0.0521717838528708,"(1, 49)"
614,44,13200.0,0.0671127138776432,"(1, 49)"
615,45,13500.0,0.7779639096017902,"(1, 49)"
616,46,13800.0,0.8333555909891306,"(1, 49)"
617,47,14100.0,0.7162587052791646,"(1, 49)"
618,48,14400.0,1.3057155030499343,"(1, 49)"
619,49,14700.0,1.0607987518081157,"(1, 49)"
620,31,9300.0,0.7624950192009996,"(1, 50)"
621,32,9600.0,0.7971606728263494,"(1, 50)"
622,33,9900.0,0.4851078139251508,"(1, 50)"
623,34,10200.0,-0.1552826344423577,"(1, 50)"
624,35,10500.0,0.9104633711003868,"(1, 50)"
625,36,10800.0,0.0905010099187037,"(1, 50)"
626,37,11100.0,0.2209342599442585,"(1, 50)"
627,38,11400.0,0.0310701024058744,"(1, 50)"
628,39,11700.0,0.0339662536453546,"(1, 50)"
629,40,12000.0,0.0085668275439236,"(1, 50)"
630,41,12300.0,0.2783111962979738,"(1, 50)"
631,42,12600.0,0.0667063819374795,"(1, 50)"
632,43,12900.0,0.0521717838528708,"(1, 50)"
633,44,13200.0,0.0671127138776432,"(1, 50)"
634,45,13500.0,0.7779639096017902,"(1, 50)"
635,46,13800.0,0.8333555909891306,"(1, 50)"
636,47,14100.0,0.7162587052791646,"(1, 50)"
637,48,14400.0,1.3057155030499343,"(1, 50)"
638,49,14700.0,1.0607987518081157,"(1, 50)"
639,50,15000.0,-0.1009615157015593,"(1, 50)"
640,32,9600.0,0.7971606728263494,"(1, 51)"
641,33,9900.0,0.4851078139251508,"(1, 51)"
642,34,10200.0,-0.1552826344423577,"(1, 51)"
643,35,10500.0,0.9104633711003868,"(1, 51)"
644,36,10800.0,0.0905010099187037,"(1, 51)"
645,37,11100.0,0.2209342599442585,"(1, 51)"
646,38,11400.0,0.0310701024058744,"(1, 51)"
647,39,11700.0,0.0339662536453546,"(1, 51)"
648,40,12000.0,0.0085668275439236,"(1, 51)"
649,41,12300.0,0.2783111962979738,"(1, 51)"
650,42,12600.0,0.0667063819374795,"(1, 51)"
651,43,12900.0,0.0521717838528708,"(1, 51)"
652,44,13200.0,0.0671127138776432,"(1, 51)"
653,45,13500.0,0.7779639096017902,"(1, 51)"
654,46,13800.0,0.8333555909891306,"(1, 51)"
655,47,14100.0,0.7162587052791646,"(1, 51)"
656,48,14400.0,1.3057155030499343,"(1, 51)"
657,49,14700.0,1.0607987518081157,"(1, 51)"
658,50,15000.0,-0.1009615157015593,"(1, 51)"
659,51,15300.0,-0.206486966411629,"(1, 51)"
660,33,9900.0,0.4851078139251508,"(1, 52)"
661,34,10200.0,-0.1552826344423577,"(1, 52)"
662,35,10500.0,0.9104633711003868,"(1, 52)"
663,36,10800.0,0.0905010099187037,"(1, 52)"
664,37,11100.0,0.2209342599442585,"(1, 52)"
665,38,11400.0,0.0310701024058744,"(1, 52)"
666,39,11700.0,0.0339662536453546,"(1, 52)"
667,40,12000.0,0.0085668275439236,"(1, 52)"
668,41,12300.0,0.2783111962979738,"(1, 52)"
669,42,12600.0,0.0667063819374795,"(1, 52)"
670,43,12900.0,0.0521717838528708,"(1, 52)"
671,44,13200.0,0.0671127138776432,"(1, 52)"
672,45,13500.0,0.7779639096017902,"(1, 52)"
673,46,13800.0,0.8333555909891306,"(1, 52)"
674,47,14100.0,0.7162587052791646,"(1, 52)"
675,48,14400.0,1.3057155030499343,"(1, 52)"
676,49,14700.0,1.0607987518081157,"(1, 52)"
677,50,15000.0,-0.1009615157015593,"(1, 52)"
678,51,15300.0,-0.206486966411629,"(1, 52)"
679,52,15600.0,-0.177454181302825,"(1, 52)"
680,34,10200.0,-0.1552826344423577,"(1, 53)"
681,35,10500.0,0.9104633711003868,"(1, 53)"
682,36,10800.0,0.0905010099187037,"(1, 53)"
683,37,11100.0,0.2209342599442585,"(1, 53)"
684,38,11400.0,0.0310701024058744,"(1, 53)"
685,39,11700.0,0.0339662536453546,"(1, 53)"
686,40,12000.0,0.0085668275439236,"(1, 53)"
687,41,12300.0,0.2783111962979738,"(1, 53)"
688,42,12600.0,0.0667063819374795,"(1, 53)"
689,43,12900.0,0.0521717838528708,"(1, 53)"
690,44,13200.0,0.0671127138776432,"(1, 53)"
691,45,13500.0,0.7779639096017902,"(1, 53)"
692,46,13800.0,0.8333555909891306,"(1, 53)"
693,47,14100.0,0.7162587052791646,"(1, 53)"
694,48,14400.0,1.3057155030499343,"(1, 53)"
695,49,14700.0,1.0607987518081157,"(1, 53)"
696,50,15000.0,-0.1009615157015593,"(1, 53)"
697,51,15300.0,-0.206486966411629,"(1, 53)"
698,52,15600.0,-0.177454181302825,"(1, 53)"
699,53,15900.0,-0.0648882259746328,"(1, 53)"
700,35,10500.0,0.9104633711003868,"(1, 54)"
701,36,10800.0,0.0905010099187037,"(1, 54)"
702,37,11100.0,0.2209342599442585,"(1, 54)"
703,38,11400.0,0.0310701024058744,"(1, 54)"
704,39,11700.0,0.0339662536453546,"(1, 54)"
705,40,12000.0,0.0085668275439236,"(1, 54)"
706,41,12300.0,0.2783111962979738,"(1, 54)"
707,42,12600.0,0.0667063819374795,"(1, 54)"
708,43,12900.0,0.0521717838528708,"(1, 54)"
709,44,13200.0,0.0671127138776432,"(1, 54)"
710,45,13500.0,0.7779639096017902,"(1, 54)"
711,46,13800.0,0.8333555909891306,"(1, 54)"
712,47,14100.0,0.7162587052791646,"(1, 54)"
713,48,14400.0,1.3057155030499343,"(1, 54)"
714,49,14700.0,1.0607987518081157,"(1, 54)"
715,50,15000.0,-0.1009615157015593,"(1, 54)"
716,51,15300.0,-0.206486966411629,"(1, 54)"
717,52,15600.0,-0.177454181302825,"(1, 54)"
718,53,15900.0,-0.0648882259746328,"(1, 54)"
719,54,16200.0,-0.3175089378375411,"(1, 54)"
720,36,10800.0,0.0905010099187037,"(1, 55)"
721,37,11100.0,0.2209342599442585,"(1, 55)"
722,38,11400.0,0.0310701024058744,"(1, 55)"
723,39,11700.0,0.0339662536453546,"(1, 55)"
724,40,12000.0,0.0085668275439236,"(1, 55)"
725,41,12300.0,0.2783111962979738,"(1, 55)"
726,42,12600.0,0.0667063819374795,"(1, 55)"
727,43,12900.0,0.0521717838528708,"(1, 55)"
728,44,13200.0,0.0671127138776432,"(1, 55)"
729,45,13500.0,0.7779639096017902,"(1, 55)"
730,46,13800.0,0.8333555909891306,"(1, 55)"
731,47,14100.0,0.7162587052791646,"(1, 55)"
732,48,14400.0,1.3057155030499343,"(1, 55)"
733,49,14700.0,1.0607987518081157,"(1, 55)"
734,50,15000.0,-0.1009615157015593,"(1, 55)"
735,51,15300.0,-0.206486966411629,"(1, 55)"
736,52,15600.0,-0.177454181302825,"(1, 55)"
737,53,15900.0,-0.0648882259746328,"(1, 55)"
738,54,16200.0,-0.3175089378375411,"(1, 55)"
739,55,16500.0,-0.30543402308948,"(1, 55)"
740,37,11100.0,0.2209342599442585,"(1, 56)"
741,38,11400.0,0.0310701024058744,"(1, 56)"
742,39,11700.0,0.0339662536453546,"(1, 56)"
743,40,12000.0,0.0085668275439236,"(1, 56)"
744,41,12300.0,0.2783111962979738,"(1, 56)"
745,42,12600.0,0.0667063819374795,"(1, 56)"
746,43,12900.0,0.0521717838528708,"(1, 56)"
747,44,13200.0,0.0671127138776432,"(1, 56)"
748,45,13500.0,0.7779639096017902,"(1, 56)"
749,46,13800.0,0.8333555909891306,"(1, 56)"
750,47,14100.0,0.7162587052791646,"(1, 56)"
751,48,14400.0,1.3057155030499343,"(1, 56)"
752,49,14700.0,1.0607987518081157,"(1, 56)"
753,50,15000.0,-0.1009615157015593,"(1, 56)"
754,51,15300.0,-0.206486966411629,"(1, 56)"
755,52,15600.0,-0.177454181302825,"(1, 56)"
756,53,15900.0,-0.0648882259746328,"(1, 56)"
757,54,16200.0,-0.3175089378375411,"(1, 56)"
758,55,16500.0,-0.30543402308948,"(1, 56)"
759,56,16800.0,-0.2426214577081901,"(1, 56)"
760,38,11400.0,0.0310701024058744,"(1, 57)"
761,39,11700.0,0.0339662536453546,"(1, 57)"
762,40,12000.0,0.0085668275439236,"(1, 57)"
763,41,12300.0,0.2783111962979738,"(1, 57)"
764,42,12600.0,0.0667063819374795,"(1, 57)"
765,43,12900.0,0.0521717838528708,"(1, 57)"
766,44,13200.0,0.0671127138776432,"(1, 57)"
767,45,13500.0,0.7779639096017902,"(1, 57)"
768,46,13800.0,0.8333555909891306,"(1, 57)"
769,47,14100.0,0.7162587052791646,"(1, 57)"
770,48,14400.0,1.3057155030499343,"(1, 57)"
771,49,14700.0,1.0607987518081157,"(1, 57)"
772,50,15000.0,-0.1009615157015593,"(1, 57)"
773,51,15300.0,-0.206486966411629,"(1, 57)"
774,52,15600.0,-0.177454181302825,"(1, 57)"
775,53,15900.0,-0.0648882259746328,"(1, 57)"
776,54,16200.0,-0.3175089378375411,"(1, 57)"
777,55,16500.0,-0.30543402308948,"(1, 57)"
778,56,16800.0,-0.2426214577081901,"(1, 57)"
779,57,17100.0,-0.0148214684971368,"(1, 57)"
780,39,11700.0,0.0339662536453546,"(1, 58)"
781,40,12000.0,0.0085668275439236,"(1, 58)"
782,41,12300.0,0.2783111962979738,"(1, 58)"
783,42,12600.0,0.0667063819374795,"(1, 58)"
784,43,12900.0,0.0521717838528708,"(1, 58)"
785,44,13200.0,0.0671127138776432,"(1, 58)"
786,45,13500.0,0.7779639096017902,"(1, 58)"
787,46,13800.0,0.8333555909891306,"(1, 58)"
788,47,14100.0,0.7162587052791646,"(1, 58)"
789,48,14400.0,1.3057155030499343,"(1, 58)"
790,49,14700.0,1.0607987518081157,"(1, 58)"
791,50,15000.0,-0.1009615157015593,"(1, 58)"
792,51,15300.0,-0.206486966411629,"(1, 58)"
793,52,15600.0,-0.177454181302825,"(1, 58)"
794,53,15900.0,-0.0648882259746328,"(1, 58)"
795,54,16200.0,-0.3175089378375411,"(1, 58)"
796,55,16500.0,-0.30543402308948,"(1, 58)"
797,56,16800.0,-0.2426214577081901,"(1, 58)"
798,57,17100.0,-0.0148214684971368,"(1, 58)"
799,58,17400.0,0.3293986255222095,"(1, 58)"
800,40,12000.0,0.0085668275439236,"(1, 59)"
801,41,12300.0,0.2783111962979738,"(1, 59)"
802,42,12600.0,0.0667063819374795,"(1, 59)"
803,43,12900.0,0.0521717838528708,"(1, 59)"
804,44,13200.0,0.0671127138776432,"(1, 59)"
805,45,13500.0,0.7779639096017902,"(1, 59)"
806,46,13800.0,0.8333555909891306,"(1, 59)"
807,47,14100.0,0.7162587052791646,"(1, 59)"
808,48,14400.0,1.3057155030499343,"(1, 59)"
809,49,14700.0,1.0607987518081157,"(1, 59)"
810,50,15000.0,-0.1009615157015593,"(1, 59)"
811,51,15300.0,-0.206486966411629,"(1, 59)"
812,52,15600.0,-0.177454181302825,"(1, 59)"
813,53,15900.0,-0.0648882259746328,"(1, 59)"
814,54,16200.0,-0.3175089378375411,"(1, 59)"
815,55,16500.0,-0.30543402308948,"(1, 59)"
816,56,16800.0,-0.2426214577081901,"(1, 59)"
817,57,17100.0,-0.0148214684971368,"(1, 59)"
818,58,17400.0,0.3293986255222095,"(1, 59)"
819,59,17700.0,0.6086118067427021,"(1, 59)"
820,41,12300.0,0.2783111962979738,"(1, 60)"
821,42,12600.0,0.0667063819374795,"(1, 60)"
822,43,12900.0,0.0521717838528708,"(1, 60)"
823,44,13200.0,0.0671127138776432,"(1, 60)"
824,45,13500.0,0.7779639096017902,"(1, 60)"
825,46,13800.0,0.8333555909891306,"(1, 60)"
826,47,14100.0,0.7162587052791646,"(1, 60)"
827,48,14400.0,1.3057155030499343,"(1, 60)"
828,49,14700.0,1.0607987518081157,"(1, 60)"
829,50,15000.0,-0.1009615157015593,"(1, 60)"
830,51,15300.0,-0.206486966411629,"(1, 60)"
831,52,15600.0,-0.177454181302825,"(1, 60)"
832,53,15900.0,-0.0648882259746328,"(1, 60)"
833,54,16200.0,-0.3175089378375411,"(1, 60)"
834,55,16500.0,-0.30543402308948,"(1, 60)"
835,56,16800.0,-0.2426214577081901,"(1, 60)"
836,57,17100.0,-0.0148214684971368,"(1, 60)"
837,58,17400.0,0.3293986255222095,"(1, 60)"
838,59,17700.0,0.6086118067427021,"(1, 60)"
839,60,18000.0,0.430927846146217,"(1, 60)"
840,42,12600.0,0.0667063819374795,"(1, 61)"
841,43,12900.0,0.0521717838528708,"(1, 61)"
842,44,13200.0,0.0671127138776432,"(1, 61)"
843,45,13500.0,0.7779639096017902,"(1, 61)"
844,46,13800.0,0.8333555909891306,"(1, 61)"
845,47,14100.0,0.7162587052791646,"(1, 61)"
846,48,14400.0,1.3057155030499343,"(1, 61)"
847,49,14700.0,1.0607987518081157,"(1, 61)"
848,50,15000.0,-0.1009615157015593,"(1, 61)"
849,51,15300.0,-0.206486966411629,"(1, 61)"
850,52,15600.0,-0.177454181302825,"(1, 61)"
851,53,15900.0,-0.0648882259746328,"(1, 61)"
852,54,16200.0,-0.3175089378375411,"(1, 61)"
853,55,16500.0,-0.30543402308948,"(1, 61)"
854,56,16800.0,-0.2426214577081901,"(1, 61)"
855,57,17100.0,-0.0148214684971368,"(1, 61)"
856,58,17400.0,0.3293986255222095,"(1, 61)"
857,59,17700.0,0.6086118067427021,"(1, 61)"
858,60,18000.0,0.430927846146217,"(1, 61)"
859,61,18300.0,0.7419901692634437,"(1, 61)"
860,43,12900.0,0.0521717838528708,"(1, 62)"
861,44,13200.0,0.0671127138776432,"(1, 62)"
862,45,13500.0,0.7779639096017902,"(1, 62)"
863,46,13800.0,0.8333555909891306,"(1, 62)"
864,47,14100.0,0.7162587052791646,"(1, 62)"
865,48,14400.0,1.3057155030499343,"(1, 62)"
866,49,14700.0,1.0607987518081157,"(1, 62)"
867,50,15000.0,-0.1009615157015593,"(1, 62)"
868,51,15300.0,-0.206486966411629,"(1, 62)"
869,52,15600.0,-0.177454181302825,"(1, 62)"
870,53,15900.0,-0.0648882259746328,"(1, 62)"
871,54,16200.0,-0.3175089378375411,"(1, 62)"
872,55,16500.0,-0.30543402308948,"(1, 62)"
873,56,16800.0,-0.2426214577081901,"(1, 62)"
874,57,17100.0,-0.0148214684971368,"(1, 62)"
875,58,17400.0,0.3293986255222095,"(1, 62)"
876,59,17700.0,0.6086118067427021,"(1, 62)"
877,60,18000.0,0.430927846146217,"(1, 62)"
878,61,18300.0,0.7419901692634437,"(1, 62)"
879,62,18600.0,0.3551609227023309,"(1, 62)"
880,44,13200.0,0.0671127138776432,"(1, 63)"
881,45,13500.0,0.7779639096017902,"(1, 63)"
882,46,13800.0,0.8333555909891306,"(1, 63)"
883,47,14100.0,0.7162587052791646,"(1, 63)"
884,48,14400.0,1.3057155030499343,"(1, 63)"
885,49,14700.0,1.0607987518081157,"(1, 63)"
886,50,15000.0,-0.1009615157015593,"(1, 63)"
887,51,15300.0,-0.206486966411629,"(1, 63)"
888,52,15600.0,-0.177454181302825,"(1, 63)"
889,53,15900.0,-0.0648882259746328,"(1, 63)"
890,54,16200.0,-0.3175089378375411,"(1, 63)"
891,55,16500.0,-0.30543402308948,"(1, 63)"
892,56,16800.0,-0.2426214577081901,"(1, 63)"
893,57,17100.0,-0.0148214684971368,"(1, 63)"
894,58,17400.0,0.3293986255222095,"(1, 63)"
895,59,17700.0,0.6086118067427021,"(1, 63)"
896,60,18000.0,0.430927846146217,"(1, 63)"
897,61,18300.0,0.7419901692634437,"(1, 63)"
898,62,18600.0,0.3551609227023309,"(1, 63)"
899,63,18900.0,-0.2181075176079153,"(1, 63)"
900,45,13500.0,0.7779639096017902,"(1, 64)"
901,46,13800.0,0.8333555909891306,"(1, 64)"
902,47,14100.0,0.7162587052791646,"(1, 64)"
903,48,14400.0,1.3057155030499343,"(1, 64)"
904,49,14700.0,1.0607987518081157,"(1, 64)"
905,50,15000.0,-0.1009615157015593,"(1, 64)"
906,51,15300.0,-0.206486966411629,"(1, 64)"
907,52,15600.0,-0.177454181302825,"(1, 64)"
908,53,15900.0,-0.0648882259746328,"(1, 64)"
909,54,16200.0,-0.3175089378375411,"(1, 64)"
910,55,16500.0,-0.30543402308948,"(1, 64)"
911,56,16800.0,-0.2426214577081901,"(1, 64)"
912,57,17100.0,-0.0148214684971368,"(1, 64)"
913,58,17400.0,0.3293986255222095,"(1, 64)"
914,59,17700.0,0.6086118067427021,"(1, 64)"
915,60,18000.0,0.430927846146217,"(1, 64)"
916,61,18300.0,0.7419901692634437,"(1, 64)"
917,62,18600.0,0.3551609227023309,"(1, 64)"
918,63,18900.0,-0.2181075176079153,"(1, 64)"
919,64,19200.0,-0.2468761288528569,"(1, 64)"
920,46,13800.0,0.8333555909891306,"(1, 65)"
921,47,14100.0,0.7162587052791646,"(1, 65)"
922,48,14400.0,1.3057155030499343,"(1, 65)"
923,49,14700.0,1.0607987518081157,"(1, 65)"
924,50,15000.0,-0.1009615157015593,"(1, 65)"
925,51,15300.0,-0.206486966411629,"(1, 65)"
926,52,15600.0,-0.177454181302825,"(1, 65)"
927,53,15900.0,-0.0648882259746328,"(1, 65)"
928,54,16200.0,-0.3175089378375411,"(1, 65)"
929,55,16500.0,-0.30543402308948,"(1, 65)"
930,56,16800.0,-0.2426214577081901,"(1, 65)"
931,57,17100.0,-0.0148214684971368,"(1, 65)"
932,58,17400.0,0.3293986255222095,"(1, 65)"
933,59,17700.0,0.6086118067427021,"(1, 65)"
934,60,18000.0,0.430927846146217,"(1, 65)"
935,61,18300.0,0.7419901692634437,"(1, 65)"
936,62,18600.0,0.3551609227023309,"(1, 65)"
937,63,18900.0,-0.2181075176079153,"(1, 65)"
938,64,19200.0,-0.2468761288528569,"(1, 65)"
939,65,19500.0,-0.552871969118844,"(1, 65)"
940,47,14100.0,0.7162587052791646,"(1, 66)"
941,48,14400.0,1.3057155030499343,"(1, 66)"
942,49,14700.0,1.0607987518081157,"(1, 66)"
943,50,15000.0,-0.1009615157015593,"(1, 66)"
944,51,15300.0,-0.206486966411629,"(1, 66)"
945,52,15600.0,-0.177454181302825,"(1, 66)"
946,53,15900.0,-0.0648882259746328,"(1, 66)"
947,54,16200.0,-0.3175089378375411,"(1, 66)"
948,55,16500.0,-0.30543402308948,"(1, 66)"
949,56,16800.0,-0.2426214577081901,"(1, 66)"
950,57,17100.0,-0.0148214684971368,"(1, 66)"
951,58,17400.0,0.3293986255222095,"(1, 66)"
952,59,17700.0,0.6086118067427021,"(1, 66)"
953,60,18000.0,0.430927846146217,"(1, 66)"
954,61,18300.0,0.7419901692634437,"(1, 66)"
955,62,18600.0,0.3551609227023309,"(1, 66)"
956,63,18900.0,-0.2181075176079153,"(1, 66)"
957,64,19200.0,-0.2468761288528569,"(1, 66)"
958,65,19500.0,-0.552871969118844,"(1, 66)"
959,66,19800.0,-0.0775356465449655,"(1, 66)"
960,48,14400.0,1.3057155030499343,"(1, 67)"
961,49,14700.0,1.0607987518081157,"(1, 67)"
962,50,15000.0,-0.1009615157015593,"(1, 67)"
963,51,15300.0,-0.206486966411629,"(1, 67)"
964,52,15600.0,-0.177454181302825,"(1, 67)"
965,53,15900.0,-0.0648882259746328,"(1, 67)"
966,54,16200.0,-0.3175089378375411,"(1, 67)"
967,55,16500.0,-0.30543402308948,"(1, 67)"
968,56,16800.0,-0.2426214577081901,"(1, 67)"
969,57,17100.0,-0.0148214684971368,"(1, 67)"
970,58,17400.0,0.3293986255222095,"(1, 67)"
971,59,17700.0,0.6086118067427021,"(1, 67)"
972,60,18000.0,0.430927846146217,"(1, 67)"
973,61,18300.0,0.7419901692634437,"(1, 67)"
974,62,18600.0,0.3551609227023309,"(1, 67)"
975,63,18900.0,-0.2181075176079153,"(1, 67)"
976,64,19200.0,-0.2468761288528569,"(1, 67)"
977,65,19500.0,-0.552871969118844,"(1, 67)"
978,66,19800.0,-0.0775356465449655,"(1, 67)"
979,67,20100.0,0.7179557705758705,"(1, 67)"
980,49,14700.0,1.0607987518081157,"(1, 68)"
981,50,15000.0,-0.1009615157015593,"(1, 68)"
982,51,15300.0,-0.206486966411629,"(1, 68)"
983,52,15600.0,-0.177454181302825,"(1, 68)"
984,53,15900.0,-0.0648882259746328,"(1, 68)"
985,54,16200.0,-0.3175089378375411,"(1, 68)"
986,55,16500.0,-0.30543402308948,"(1, 68)"
987,56,16800.0,-0.2426214577081901,"(1, 68)"
988,57,17100.0,-0.0148214684971368,"(1, 68)"
989,58,17400.0,0.3293986255222095,"(1, 68)"
990,59,17700.0,0.6086118067427021,"(1, 68)"
991,60,18000.0,0.430927846146217,"(1, 68)"
992,61,18300.0,0.7419901692634437,"(1, 68)"
993,62,18600.0,0.3551609227023309,"(1, 68)"
994,63,18900.0,-0.2181075176079153,"(1, 68)"
995,64,19200.0,-0.2468761288528569,"(1, 68)"
996,65,19500.0,-0.552871969118844,"(1, 68)"
997,66,19800.0,-0.0775356465449655,"(1, 68)"
998,67,20100.0,0.7179557705758705,"(1, 68)"
999,68,20400.0,0.2085820788446538,"(1, 68)"
1000,50,15000.0,-0.1009615157015593,"(1, 69)"
1001,51,15300.0,-0.206486966411629,"(1, 69)"
1002,52,15600.0,-0.177454181302825,"(1, 69)"
1003,53,15900.0,-0.0648882259746328,"(1, 69)"
1004,54,16200.0,-0.3175089378375411,"(1, 69)"
1005,55,16500.0,-0.30543402308948,"(1, 69)"
1006,56,16800.0,-0.2426214577081901,"(1, 69)"
1007,57,17100.0,-0.0148214684971368,"(1, 69)"
1008,58,17400.0,0.3293986255222095,"(1, 69)"
1009,59,17700.0,0.6086118067427021,"(1, 69)"
1010,60,18000.0,0.430927846146217,"(1, 69)"
1011,61,18300.0,0.7419901692634437,"(1, 69)"
1012,62,18600.0,0.3551609227023309,"(1, 69)"
1013,63,18900.0,-0.2181075176079153,"(1, 69)"
1014,64,19200.0,-0.2468761288528569,"(1, 69)"
1015,65,19500.0,-0.552871969118844,"(1, 69)"
1016,66,19800.0,-0.0775356465449655,"(1, 69)"
1017,67,20100.0,0.7179557705758705,"(1, 69)"
1018,68,20400.0,0.2085820788446538,"(1, 69)"
1019,69,20700.0,-0.4184357490875325,"(1, 69)"
1020,51,15300.0,-0.206486966411629,"(1, 70)"
1021,52,15600.0,-0.177454181302825,"(1, 70)"
1022,53,15900.0,-0.0648882259746328,"(1, 70)"
1023,54,16200.0,-0.3175089378375411,"(1, 70)"
1024,55,16500.0,-0.30543402308948,"(1, 70)"
1025,56,16800.0,-0.2426214577081901,"(1, 70)"
1026,57,17100.0,-0.0148214684971368,"(1, 70)"
